title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Krypta#2,praca zbiorowa,2014-09-01,68,polski,Horror Masakra,horror,papier,1,0,Ta książka nie posiada jeszcze opisu.,"3,0",,https://lubimyczytac.pl/ksiazka/5095939/krypta-2
Przegląd końca świata. Blackout,Mira Grant,2014-08-27,512,polski,Sine Qua Non,horror,papier,495,100,"Tylko jedna rzecz jest pewna: zawsze może być jeszcze gorzejKiedy w 2014 roku opracowywano lek na raka i skuteczną szczepionkę przeciwko grypie, nikt się nie spodziewał, że świat stanie na skraju zagłady. Po ćwierćwieczu walki o dawny świat, bez strachu o jutro, ludzkość wyszła na prostą. Wtedy też okazało się, że to nie zombie, a sam człowiek jest największym zagrożeniem.Niespodziewany wybuch epidemii na Florydzie staje się kolejnym kamieniem milowym w spisku stulecia, a ekipa Przeglądu Końca Świata zostaje oskarżona o bioterroryzm. Sytuacja wymaga podziału grupy. Shaun wyrusza zbadać źródło zarazy, natomiast reszta udaje się do legendarnego hakera Małpy po nowe tożsamości. A do tego wszystkiego dochodzi tajemnica Obiektu 7c przetrzymywanego w tajnych laboratoriach CZKC…Pozostało jeszcze tak wiele do zrobienia, a zegary nieubłaganie odmierzają czas do wielkiego finału. Czy młodym dziennikarzom wystarczy odwagi, żeby stawić czoła szalonym naukowcom, wytworom ich eksperymentów oraz pozbawionym sumienia agencjom rządowym?BLACKOUT to wstrząsający finał epickiej trylogii o dziennikarzach przyszłości, poszukujących prawdy w warunkach wybitnie niesprzyjających… podczas zombie-apokalipsy.","7,8",9788379241682,https://lubimyczytac.pl/ksiazka/219994/przeglad-konca-swiata-blackout
Blood Boy,Barry Lyga,2014-08-27,39,angielski,Barry Lyga LLC,horror,papier,3,1,"The author is donating his profits from this story to the Adam Lynch Award, a scholarship established by the Hemophilia Association of New York. Fan-favorite character Howie Gersten — Jazz Dent’s hemophiliac best friend from the I HUNT KILLERS series — finally gets a story all his own! Set one year before the events of the series, “Blood Boy” takes you inside Howie’s hilariously twisted mind for one night only. Enjoy Halloween as only Howie can, learn more about his relationship with Jazz and Connie…and discover exactly what it is he’s keeping a secret from both of them.","6,3",,https://lubimyczytac.pl/ksiazka/269768/blood-boy
Wilcze przesilenie,Anne Rice,2014-08-26,464,polski,Rebis,horror,papier,151,23,"Kontynuacja ostatniej powieści Anne Rice ""Dar Wilka""Kroniki Daru Wilka: ""Wilcze przesilenie""Pierwsza powieść Anne Rice z nowego cyklu o zagadkowym świecie wilkołaków zaskoczyła czytelników i zauroczyła barwną, odważną wizją tego, co może się kryć się w tajemniczych, dzikich rejonach kalifornijskiego wybrzeża.Historii ""Daru wilka"" ciąg dalszy...Jest zima; chłód i szarość królują na Zachodnim Wybrzeżu Stanów Zjednoczonych. W kominkach starego domu trzaska ogień - nadchodzi czas Jul. Dla Reubena Goldinga - który otrzymał wilczy dar - będą to święta niepodobne do innych...Czas Jul, znany chrześcijanom jako Boże Narodzenie, to pora równie święta dla zwykłych ludzi, jak dla Ludzi Wilków. Reuben dowiaduje się, że z obchodami pradawnego święta przesilenia zimowego łączą się rytuały, które jego nowi bracia zamierzają odprawiać w zaciszu puszczy.Niespodziewanie z mroku wyłania się duch - udręczona, milcząca istota budząca współczucie, a przecież zdolna do gorących uczuć. Reuben poddaje się jej magnetyzmowi i podczas gdy w miasteczku trwają gorączkowe, świąteczne przygotowania, poznaje zdumiewający sekret: istnieje świat duchów niepodobnych do Morphenkindów, pamiętających fantastyczne wydarzenia z zamierzchłych czasów i obdarzonych osobliwie mrocznymi, magicznymi mocami...""Smakowity koktajl przygód w starym, dobrym stylu i wilkołaczych tajemnic, z domieszką suspensu"" - Elizabeth Hand, ""The Washington Post""Anne Rice urodziła się i dorastała w Nowym Orleanie, obecnie mieszka w Kalifornii. Jest autorką ponad 30 książek, horrorów, powieści erotycznych i powieści historycznych, w tym wydanych przez REBIS bestsellerowych cykli ""Kroniki wampirów"", ""Nowe opowieści o wampirach"", ""Opowieści o czarownicach z rodu Mayfair"".Jej debiutancka powieść ""Wywiad z wampirem"" wydana w 1976 r. jest jedną z najpopularniejszych książek wszech czasów, równie kultowy status osiągnęła jej ekranizacja z 1994 r. z Bradem Pittem, Tomem Cruisem, Kirsten Dunst i Antoniem Banderasem.","6,6",9788378185543,https://lubimyczytac.pl/ksiazka/232041/wilcze-przesilenie
Neutral Mask,Barry Lyga,2014-08-20,27,angielski,Barry Lyga LLC,horror,papier,1,1,"Connie is the new girl in town, but she already has friends...and maybe even a boyfriend. Her father isn't happy that Connie is dating a white boy like Jasper Dent, and things get even worse when she realizes that Jasper is the son of Billy Dent, one of the world's most notorious serial killers! This is the story of how Connie and Jazz overcame their early troubles and fell in love.","3,0",,https://lubimyczytac.pl/ksiazka/269770/neutral-mask
The Hunger and Other Stories,Charles Beaumont,2014-08-19,,angielski,Skyboat Media,horror,audiobook,0,0,"A collection of horror stories by the iconic Charles Beaumont.When The Hunger and Other Stories first appeared in 1957, it heralded the arrival of Charles Beaumont as an important and highly original new voice in American fiction. Although he is best known today for his scripts for television and film, including several classic episodes of The Twilight Zone, Beaumont is being rediscovered as a master of weird tales, and this, his first published collection, contains some of his best. Ranging in tone from the chilling gothic horror of ""Miss Gentilbelle"", where an insane mother dresses her son up as a girl and slaughters his pets, to deliciously dark humor in tales like ""Open House"" and ""The Infernal Bouillabaisse"", where murderers' plans go disastrously awry, these 17 stories demonstrate Beaumont's remarkable talent and versatility.","0,0",,https://lubimyczytac.pl/audiobook/5038376/the-hunger-and-other-stories
Krypta #1,praca zbiorowa,2014-08-13,79,polski,Horror Masakra,horror,papier,5,1,Jedyny w Polsce Magazyn Grozy i Horroru.,"5,8",8385001891,https://lubimyczytac.pl/ksiazka/238899/krypta-1
The Girl from the Well,Rin Chupeco,2014-08-05,272,angielski,Sourcebooks,horror,papier,2,1,"I am where dead children go.Okiku is a lonely soul. She has wandered the world for centuries, freeing the spirits of the murdered-dead. Once a victim herself, she now takes the lives of killers with the vengeance they’re due. But releasing innocent ghosts from their ethereal tethers does not bring Okiku peace. Still she drifts on.Such is her existence, until she meets Tark. Evil writhes beneath the moody teen’s skin, trapped by a series of intricate tattoos. While his neighbors fear him, Okiku knows the boy is not a monster. Tark needs to be freed from the malevolence that clings to him. There’s just one problem: if the demon dies, so does its host.","7,5",9781402292187,https://lubimyczytac.pl/ksiazka/214904/the-girl-from-the-well
PORN,Matt Shaw,2014-08-05,170,angielski,CreateSpace Independent Publishing Platform,horror,papier,3,1,"WARNING: THIS IS AN EXTREME HORROR NOVEL. There is gore. There is bad language. There are scenes of a sexual nature. PORN tells the tragic tale of Victoria Sheldon - a young lady who wanted nothing more than to become an actress. With times being hard Victoria finds herself in the world of the Adult Movie Industry where she soon carves a name for herself. The offers are flowing in, as is the money, as she becomes more and more popular amongst the producers but then she meets him...A man with an offer she can't refuse even if she wanted to. A man who has other ideas about how pornographic films should be filmed. A man catering for a much, much darker audience.","5,0",9781500682606,https://lubimyczytac.pl/ksiazka/3855869/porn
W mroku nocy,Dean Koontz,2014-08-01,526,polski,Albatros,horror,papier,405,32,"NIEUDANY EKSPERYMENT GENETYCZNY, ZA KTÓRY NIKT NIE CHCE WZIĄĆ ODPOWIEDZIALNOŚCIW ciemności nie obowiązują żadne zasady i nie ma od niej ucieczki... W kalifornijskim miasteczku Moonlight Bay dzieje się coś niepokojącego. Znikają dzieci, a ludzie i zwierzęta – obdarzone niezwykłą inteligencją – zaczynają się dziwnie zachowywać i przejawiać skłonności samobójcze. Policja robi wszystko, by zatuszować sprawę...Tymczasem świat stoi u progu katastrofy...","6,5",9788378859543,https://lubimyczytac.pl/ksiazka/212085/w-mroku-nocy
6000 #4,Nokuto Koike,2014-08-01,204,polski,Yumegari,horror,papier,34,2,"Kengo zdołał uniknąć groźby, jaką stanowiło ciśnienie napierającej na bazę Cofdeece wody. W placówce położonej na dnie morza panuje jednak ciemność i nieokiełznane szaleństwo. Po korytarzach snują się odrażające cienie, żądne krwi demony oraz prastare bóstwo, zrodzone z nadziei zdesperowanych ludzi. czy porzucony zespół badawczy również popadnie w obłęd, gdy zniknie dostęp do jedynej prowadzącej na powierzchnię windy?","6,1",9788363675240,https://lubimyczytac.pl/ksiazka/233350/6000-4
Wirus,Chuck Hogan,2014-07-30,560,polski,Zysk i S-ka,horror,papier,664,108,"ZAWSZE TU BYŁY. WAMPIRY.TERAZ NADSZEDŁ ICH CZAS.W Nowym Jorku ląduje samolot z Europy. Zaniepokojeni kontrolerzy lotu nie są w stanie nawiązać z nim łączności, zasłony w oknach są zaciągnięte, a światła wyłączone. Drzwi pozostają zamknięte, a ze środka nikt nie wysiada. Władze obawiają się zagrożenia śmiercionośnym wirusem, więc na miejsce lądowania zostaje wezwana ekipa z Centrum Zwalczania i Prewencji Chorób, z Ephraimem Goodweatherem na czele. Spośród ponad dwustu pasażerów żyje tylko czworo. W samolocie-widmie nie znaleziono żadnych trujących substancji, a ofiary wyglądają jakby spały. Co mogło spowodować śmierć tylu osób? Ponadto śledczych i patologów już wkrótce zaniepokoją upiorne metamorfozy zachodzące w ciałach.Tymczasem Nowy Jork szykuje się do niezwykłego zjawiska – na kilka minut świat pogrąży się w ciemnościach – Słońce przejdzie zaćmienie. Głodne wampiry tylko czekają, aż na miasto opadnie mroczna kurtyna...Agonia naszego świata jest początkiem ich rządów...Wizjonerski twórca nagrodzonego trzema Oscarami Labiryntu fauna i zdobywca nagrody im. Dashiella Hammetta puszczają w ruch diabelską maszynę, która pędzi z oszałamiającą prędkością. Przed nami pierwsza część trylogii o krwiopijcach. Niebawem zrobi się głośno o serialowej adaptacji, którą wyreżyseruje Guillermo del Toro!","6,7",9788377855195,https://lubimyczytac.pl/ksiazka/230421/wirus
Gateways to Abomination,Matthew M. Bartlett,2014-07-26,158,angielski,CreateSpace Independent Publishing Platform,horror,papier,3,0,"Bizarre radio broadcasts luring dissolute souls into the dark woods of Western Massachusetts. Sinister old men in topcoats gathered at corners and in playgrounds. A long-dead sorcerer returning to obscene life in the form of an old buck goat. Welcome to Leeds, Massachusetts, where the drowned walk, where winged leeches blast angry static, where black magic casts a shadow over a cringing populace. You've tuned in to WXXT. The fracture in the stanchion. The drop of blood in your morning milk. The viper in the veins of the Pioneer Valley.","5,7",1500346721,https://lubimyczytac.pl/ksiazka/4888160/gateways-to-abomination
Demonolog,Andrew Pyper,2014-07-14,376,polski,Zysk i S-ka,horror,papier,275,51,"Prastara siła znalazła przejście do naszego świata. Towarzyszy wszędzie Davidowi Ullmanowi i jego córce Tess. Wyczuwalna. Nienazwana. Która pewnego dnia przybiera realną formę.David Ullman jest światowym autorytetem w dziedzinach mitologii i wierzeń religijnych. To dlatego tajemnicza chuda kobieta wybrała właśnie jego. Pewnego dnia odwiedza go w gabinecie na Uniwersytecie Columbia i składa propozycję nie do odrzucenia. Profesor ma zbadać pewne zjawisko w Wenecji. Dowód szaleństwa czy opętania? Przytłoczony rozwodem decyduje się wyjechać. Razem z Tess.David wraca do domu sam. Prawie wszystko wskazuje na to, że jego córka nie żyje. Prawie. Czy jest szansa, żeby ją odzyskać? Żeby się tego dowiedzieć, musi dotrzeć do... Nienazwanego. I uwierzyć, że demon istnieje. W tej mrocznej wyprawie świat staje się księgą pełną znaczeń i ukrytych symboli, które tylko David może odczytać.","6,0",9788377854570,https://lubimyczytac.pl/ksiazka/225723/demonolog
Bestiariusz słowiański,Justyna Szklarska,2014-07-10,32,polski,koszulka.tv,"baśnie, legendy, podania",papier,8,2,"""Bestiariusz Słowiański powstał w oparciu o dawne wierzenia słowiańskie, głęboko zakorzenione w naszej kulturze. Jest to zbiór baśniowych zwierząt i stworów zawierających krótkie opisy o nich. Do dziś zostały w naszym języku takie stwory jak Licho, Strzygi czy Upiory, ale co nam o nich wiadomo?""","8,1",9788394006709,https://lubimyczytac.pl/ksiazka/252108/bestiariusz-slowianski
The Agonizing Resurrection of Victor Frankenstein and Other Gothic Tales,Thomas Ligotti,2014-07-10,50,angielski,Subterranean Press,horror,papier,0,0,"The majority of the pieces in The Agonizing Resurrection of Victor Frankenstein, and Other Gothic Tales feature characters and storylines that have previously made appearances, sometimes many times over, throughout the history of supernatural horror. This is not unusual. Like cannibals or vampires, authors have fed off the flesh and blood of one another’s creations in various ways. Even if the intent is not monstrous or malign in the manner of the aforementioned beings, this practice is as old as literature itself.In the early 1980s, Thomas Ligotti began exercising his auctorial right to revive familiar figures from the ancient literary line. Naturally, those he selected belonged to the lineage of his chosen genre, that is, horror fiction. Among them were the physical freaks fashioned by mad scientists, including those in H. G. Wells’ The Island of Dr. Moreau and the distinguished man of parts known only as Frankenstein’s monster. As is commonly the case with horror writers, Ligotti displays a tendency to sympathize with the miscreations that emerged from Moreau’s and Frankenstein’s laboratories rather than with their creators. Nevertheless, as an artist of horror, he was also bound to the signal emotion of his genre. The solution to these this seeming conflict was to depict the dreadfulness of the misguided efforts of the fictional scientists—who, after all, were pitifully mad—and to make the awful fates of all concerned more awful still.One critic described the Ligotti’s revisionary designs in The Agonizing Resurrection of Victor Frankenstein as amounting to “an apotheosis of pain.” Seemingly this was the case, even though others regarded the book as no more than a playful diversion. If the endings of the originals were quite terrible, those of these new tellings attempt renderings that are even more terrible. As with the physical horrors of the section titled “Three Scientists,” whom Ligotti gave an extra turn on the rack, those of such metaphysical aberrations as Dracula, the Wolf Man, sundry malicious revenants, and other-dimensional critters and phantasms as devised by Edgar Allan Poe and H. P. Lovecraft also became the source of nightmares with as much pain and tragedy as the present writer could put into them.In addition to the deranged or diabolical actors in stories well-known to seekers after horror, Ligotti has provided newly fabricated accounts to express a greater variety of pain. Much in the style of the older agonies, these take the reader into realms of pathos that may also be found elsewhere in his published work of the same period.As an addendum, it should be said this edition The Agonizing Resurrection of Victor Frankenstein, and Other Gothic Tales contains the revised and definitive incarnations of earlier versions of these works as they appeared in Fantasy Macabre, Grimoire, and other little magazines of horror, the Silver Scarab edition of Songs of a Dead Dreamer (1985),and the 1994 Silver Salamander collection of the same name.","0,0",,https://lubimyczytac.pl/ksiazka/3803711/the-agonizing-resurrection-of-victor-frankenstein-and-other-gothic-tales
Demononicon,Dawid Kain,2014-07-01,54,polski,Horror Masakra,horror,papier,9,2,"Mroczna księga, gdzie w sześciu odsłonach poznamy przerażające oblicze demonów.","7,6",2355558X,https://lubimyczytac.pl/ksiazka/229815/demononicon
Pamięć wody,Jakub Ćwiek,2014-07-01,,polski,Sine Qua Non,horror,papier,15,2,Ta książka nie posiada jeszcze opisu.,"6,6",,https://lubimyczytac.pl/ksiazka/210691/pamiec-wody
The Troop,Nick Cutter,2014-07-01,528,angielski,Simon & Schuster,horror,papier,9,1,"Once a year, Scoutmaster Tim Riggs leads a troop of boys into the Canadian wilderness for a weekend camping trip—a tradition as comforting and reliable as a good ghost story around a roaring bonfire. But when an unexpected intruder stumbles upon their campsite—shockingly thin, disturbingly pale, and voraciously hungry—Tim and the boys are exposed to something far more frightening than any tale of terror. The human carrier of a bioengineered nightmare. A horror that spreads faster than fear. A harrowing struggle for survival with no escape from the elements, the infected…or each other. Part Lord of the Flies, part 28 Days Later—and all-consuming—this tightly written edge-of-your-seat thriller takes you deep into the heart of darkness, where fear feeds on sanity…and terror hungers for more.","6,2",9781476717722,https://lubimyczytac.pl/ksiazka/252686/the-troop
How the White Trash Zombie Got Her Groove Back,Diana Rowland,2014-07-01,,angielski,DAW Books,horror,papier,2,1,"It’s zombie versus zombie as the Saberton Corporation declares war against the Zombie Mafia, kidnapping several of their party. It falls to Angel to lead the remnants of her gang halfway across the country to claw their way through corporate intrigue, zombie drugs, and undead trafficking to rescue her friends—and expose the traitor responsible for their abduction...","5,5",,https://lubimyczytac.pl/ksiazka/4850593/how-the-white-trash-zombie-got-her-groove-back
Przegląd Końca Świata: Countdown,Mira Grant,2014-06-30,96,polski,Sine Qua Non,horror,e-book,171,19,"Świat jaki znasz przestanie istnieć!Jedyną nadzieją dla młodziutkiej Amandy Amberlee jest doktor Daniel Wells. Nastolatka cierpi na zaawansowane stadium białaczki, którą pokonać może tylko i wyłącznie Marburg EX19 – pierwszy na świecie skuteczny lek na raka, stworzony z jednego z najbardziej niebezpiecznych wirusów znanych człowiekowi. Wszystko wskazuje na to, że specyfik działa – dzięki doktorowi Wellsowi Amanda wraca powoli do normalnego życia. Jednocześnie w niezależnym laboratorium w Wirginii trwają zaawansowane badania nad szczepionką, która raz na zawsze miałaby uwolnić ludzkość od wirusa grypy. Nie każdemu jednak podobają się badania doktora Alexandra Kellisa. Grupa określająca się Armią Wybawienia włamuje się do laboratoriów naukowca, doszczętnie niszcząc dorobek jego życia. Tym samym wywołana zostaje reakcja łańcuchowa zwyczajnych zbiegów okoliczności i gry przypadków, której wynikiem już wkrótce będzie kres znanego świata.Tak wyglądał początek końca. Przeczytajcie o Powstaniu!","7,1",9788379241927,https://lubimyczytac.pl/ksiazka/227667/przeglad-konca-swiata-countdown
The Spectral Link,Thomas Ligotti,2014-06-30,94,angielski,Subterranean Press,horror,papier,2,0,"Often at the conclusion of an author interview, a question is posed, one that allows the subject to announce or promote forthcoming projects and publications. In the case of Thomas Ligotti, the response has invariably been to the effect that he never has any idea what he is going to produce in the future, if anything. Since he began publishing in the early 1980s, this answer has perhaps seemed somewhat disingenuous. Some may have thought that it was an affectation or diversionary tactic. After all, books under his name have since appeared on a somewhat regular, if not exactly prolific, schedule. But as the years went by, it became more and more apparent that Ligotti’s output was at best haphazard. A chapbook here, a slim or full-fledged story collection there, a book of poetry or unclassifiable prose out of nowhere, and then at some point a quasi-academic statement of his philosophical ideas and attitudes. Such a scattered crop of writings is not unheard-of, but for one who toils in the genre of horror, whose practitioners are commonly hard at work on a daily basis, it does seem as paltry as it is directionless.Accordingly, the present volume is another unexpected contribution to Ligotti’s desultory offerings. And no one could be as surprised by its appearance as he was. As anyone knows who has followed his interviews and obsessions as they appear in his fiction, Ligotti must take his literary cues from a lifetime of, let us say, whimsical pathologies. Other authors may suffer writer’s block. In the present case, the reason may be dubbed “existence block,” one that persisted for some ten years. This is less than an ideal development for anyone, but for a word-monger it can spell the end. And yet the end did not arrive. During 2012, it seemed that it might in the form of a sudden collapse and subsequent hospitalization prefigured—one might speculate—by the abdominal crisis suffered by the character Grossvogel in Ligotti’s story “The Shadow, The Darkness.” Yet like the agony endured by the aforementioned figure, the one in question led only to a revitalization of creativity. This revitalization may not be exactly spectacular, but all the same here it is.Throughout Ligotti’s “career” as a horror writer, many of his stories have evolved from physical or emotional crises. And so it was with the surgical trauma that led to the stories in The Spectral Link, an event that is marginally mentioned in the first of these stories, “Metaphysica Morum.” In the second story, “The Small People,” Ligotti returns, although not precisely in the usual fashion, to his fixation with uncanny representations of the so-called human being. Having nearly ceased to exist as he lay on the surgeon’s table, the imposing strangeness of the nature and vicissitudes of this life form once again arose in his imagination. So what project and publications are forthcoming from Thomas Ligotti? As ever, not even he knows.","8,5",1596066504,https://lubimyczytac.pl/ksiazka/3803691/the-spectral-link
Wojna świrów,Dawid Kain,2014-06-27,220,polski,Studio Truso,horror,papier,35,13,"Dawid Kain i Kazimierz Kyrcz Jr wywołali prawdziwą wojnę – Wojnę świrów!Co wspólnego mają ze sobą leśmianowski Dusiołek, megalomański pisarz Roger oraz dysponująca zabójczym głosem piosenkarka Mirella? Czy światem rządzi przypadek, czy raczej spisek? I kto dybie na życie najdziwniejszych mieszkańców Krakowa?Czarny humor, barwni bohaterowie, celne opisy i pomysły rodem z kosmosu!","6,3",9788363966171,https://lubimyczytac.pl/ksiazka/228800/wojna-swirow
Next of kin,Dan Wells,2014-06-27,32,angielski,Fearful Symmetry,horror,papier,5,1,"We call them demons, for lack of a better word, but the truth is something much more mysterious. In the I AM NOT A SERIAL KILLER trilogy, the young sociopath John Cleaver killed three of them, trying to protect his family, but he has no idea what horrors he’s stirred up . . .Elijah Sexton was a god of the ancient world, but now he drives a hearse in a midwest town, keeping his head down, avoiding the world as much as he can, drinking dead memories while his own mind drifts slowly toward oblivion. But when the memories he drains reveal the presence of another fallen god, Elijah is slowly drawn back into a war between humans and monsters—a war that threatens the woman he doesn’t dare to love.","7,8",9780692246030,https://lubimyczytac.pl/ksiazka/288548/next-of-kin
CLOWN,Matt Shaw,2014-06-25,134,angielski,Amazon Digital Services,horror,e-book,1,1,"*WARNING* - there is strong gore, upsetting scenes, strong language and adult themes contained within this novel. Please DO NOT buy if easily shocked, upset or offended.A new psychological horror from Matt Shaw - author of PORN, Sick Bastards, Rotting Dead F*cks and The Happy Ever After series - CLOWN tells the tale of a mild-mannered fifty year old entertainer.By day he likes nothing more than to hear the screams of children enjoying his gags and tricks at their parties but - when he gets home - his mask slips and the real monster is revealed.","6,0",,https://lubimyczytac.pl/ksiazka/3855967/clown
Opowieści z zaczarowanego lasu cz.6 Chimera,Nathaniel Hawthorne,2014-06-23,,polski,Buka,"baśnie, legendy, podania",audiobook,5,2,"Twór Nieba i twór Ziemi. Piękny, skrzydlaty koń i ohydny, ziejący ogniem potwór. Pegaz i Chimera. Dlaczego doszło do ich spotkania? Jaką rolę odegrał w nim młody i dzielny Bellerofont? Posłuchajcie opowieści o słynnej walce i uwolnieniu Licji od pustoszącego ją monstrum. Posłuchajcie opowieści o odwadze, która jest czasami pragnieniem chwały i o mądrości, która jest niekiedy czekaniem… ◾książka + CD ◾czyta: Krzysztof Tyniec ◾muzyka: Maciej Rychły (Kwartet Jorgi) ◾ilustracje: Józef Wilkoń ◾wiek: 5+ ◾czas: 71:05","7,0",9788364690013,https://lubimyczytac.pl/audiobook/259638/opowiesci-z-zaczarowanego-lasu-cz-6-chimera
Horror na Roztoczu. Koszmar spoza granicy snów,Magdalena Godlewska,2014-06-12,342,polski,Triada,horror,papier,31,6,"Horror na RoztoczuKoszmar spoza granicy snówto zbiór 17 opowiadań grozy, stworzony przez 11 autorów i 13 ilustratorów. Wszystkie historie oraz grafiki do nich są inspirowane zapiskami z koszmarów nocnych, które wyśnił inicjator projektu Łukasz Kiełbasa.Wkraczając do świata Horroru na Roztoczu, zagłębisz się jednocześnie w podświadomości twórcy projektu i uzyskasz dostęp do serwowanych przez nią wizji.Każdej z opowieści zawartych w tej książce pomysłodawca projektu doświadczył w swoich snach.Autorzy opowiadań:Piotr Paweł Strugała, Karolina Skrzek, Kalina Śmigielska, Inga Gumieniak, Gracjan Marlikowski, Magdalena Godlewska, Marek Zychla, Renata Kiszczak, Marcin Wnuk, Ernest Kiełbasa, Łukasz KiełbasaIlustratorzy:Sebastian Bezeg, Anna Piątek, Kamil Jelinek, Piotr Fydryszek, Marta Fic, Angelika Niemiec, Piotr Giełzak, Beata Bloch, Karolina Kwiatkowska, Paweł Mróz, Arkadiusz Twardowski, Karolina Kościuk, Tomasz PietraszekWięcej informacji na www.horrornaroztoczu.pl","6,8",9788364657085,https://lubimyczytac.pl/ksiazka/226000/horror-na-roztoczu-koszmar-spoza-granicy-snow
The Merciless,Danielle Vega,2014-06-12,279,angielski,Razorbill,horror,papier,2,1,"Brooklyn Stevens sits in a pool of her own blood, tied up and gagged. No one outside of these dank basement walls knows she’s here. No one can hear her scream.Sofia Flores knows she shouldn’t have gotten involved. When she befriended Riley, Grace, and Alexis on her first day at school, she admired them, with their perfect hair and their good-girl ways. They said they wanted to save Brooklyn. They wanted to help her. Sofia didn’t realize they believed Brooklyn was possessed.Now, Riley and the girls are performing an exorcism on Brooklyn—but their idea of an exorcism is closer to torture than salvation. All Sofia wants is to get out of this house. But there is no way out. Sofia can’t go against the other girls . . . unless she wants to be next. . . .In this chilling debut, Danielle Vega delivers blood-curdling suspense and terror on every page. By the shockingly twisted end, readers will be faced with the most haunting question of all: Is there evil in all of us?","4,5",9781595147226,https://lubimyczytac.pl/ksiazka/234000/the-merciless
Conversations with the Sidhe,David Spangler,2014-06-11,180,angielski,Lorian Press,"baśnie, legendy, podania",papier,0,1,"Książka ta jest oparta na serii rozmów między Sidhe i Davidem Spanglerem. Oferuje ona świeżą wizję „światów wróżek” i zaprasza czytelnika do nowej relacji z tymi „ludźmi pokoju”. Na tych stronach rozwija się niezwykły zapis komunikacji z „jaśniejącymi”, naszymi starożytnymi krewnymi. Jest pełna cudów, ćwiczeń, metod kontaktu i praktycznej mądrości.","0,0",9780936878676,https://lubimyczytac.pl/ksiazka/5124226/conversations-with-the-sidhe
Nosiciel,Brian Lumley,2014-06-09,174,polski,Vis-á-Vis/Etiuda,horror,papier,33,5,"Harry Keogh znów w akcji. Chociaż nie przestał poszukiwać swej zaginionej żony i dziecka, sercem jest teraz w Edynburgu, przy Bonnie Jean – pięknej szkockiej ni to wampirzycy ni to wilkołaka, której kompani i popularny pub stały się dla niego niemalże domem. Ale na skalistych wzgórzach Sycylii diaboliczni bracia Francezci knują plan zniszczenia watahy Bonnie Jean, a w przerażającej jamie pod Le Manse Madonie drzemie odwieczne zło. Wampiry zawiązują spisek, podejmują decyzję i wybierają wykonawcę. Mafijny zbir Mike Milazzo już nie będzie potrzebny nikomu, nigdy i nigdzie … stanowi więc doskonały materiał. Materiał jednorazowego użytku. Bracia zarażają go śmiertelną trucizną – spreparowaną zarazą, której nawet wampir czy wilkołak nie zdoła pokonać – i proponują mu upiorną umowę: jeśli uda mu się zarazić watahę Bonnie Jean, otrzyma antidotum. A jeśli mu się nie uda, zginie! Mike nie ma nic do stracenia. Podobnie Harry Keogh. Bo Nekroskop już raz stracił wszystko i nie ma zamiaru znów do tego dopuścić...","6,9",9788379980048,https://lubimyczytac.pl/ksiazka/225393/nosiciel
Frankenstorm,Ray Garton,2014-05-26,417,angielski,Amazon Digital Services,horror,papier,1,0,"In a secret government lab, virologist Fara McManus tries to stop an experiment out of control--before more human subjects are infected. But in a blazing hail of bullets, survivalist Ollie Monk launches a paramilitary attack on the lab, releasing the infected into the night. And as the nightmare escalates to a fever pitch, internet blogger Ivan Renner traces the destruction as it claims more victims, beginning with a single mother unknowingly spreading the virus. A father and son, held hostage by a lunatic. A local sheriff, single-handedly fighting madness, murder, and worse.No one will find shelter from this storm.","5,0",,https://lubimyczytac.pl/ksiazka/271795/frankenstorm
Sanato,Marcin Szczygielski,2014-05-24,384,polski,Instytut Wydawniczy Latarnik,horror,papier,363,72,"Jesień 1931 roku. Do luksusowego sanatorium w Zakopanem przyjeżdża młody niemiecki lekarz Matys Dresler ze swoją narzeczoną, a zarazem pacjentką Irą, która ma być dowodem na skuteczność jego rewolucyjnej metody leczenia gruźlicy zastrzykami z płynnego złota. Ośmioro pensjonariuszy wyraża zgodę na udział w eksperymentalnej kuracji - wśród nich jest także młoda mężatka Nina. Ryzykowna chryzoterapia początkowo wydaje się przynosić dobre wyniki. Przynajmniej do chwili, gdy w umysłach pacjentów nie zaczyną manifestować się przerażające efekty uboczne...Autentyczne zapiski Niny Ostromęckiej, które prowadziła podczas tragicznego w skutkach medycznego eksperymentu, stały się podstawą powieści Marcina Szczygielskiego odsłaniającej mroczną tajemnicę krwawych wydarzeń nazwanych przez polskie gazety w 1932 roku ""złotą gorączką Sanato"".","6,9",9788363841171,https://lubimyczytac.pl/ksiazka/222557/sanato
Dark Exorcist,Tim Miller,2014-05-21,,angielski,Amazon Kindle,horror,e-book,1,0,"Peter Roman is a police officer on what should be a typical disturbance call. He encounters a teenage girl who is anything but typical. Her level of strength and violence surpasses some of the strongest suspects he's encountered.Father Pierce is a hospital chaplain who despite his lack of belief in the supernatural, is forced to stare down the pure evil within the girl.Father Dietrich Harlan is a seasoned priest and Vatican trained Exorcist who gets called in to save the young woman and restore order to the hospital.In one night, these men will come face to face with a demon who reveals to them their own demons. How can a group of flawed individuals defeat a being so powerful? Only by defeating their own monsters will they survive the night.","6,0",,https://lubimyczytac.pl/ksiazka/5048276/dark-exorcist
