title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Nekros. Wprowadzenie do ontologii martwego ciała,Ewa Domańska,2017-09-29,,polski,Wydawnictwo Naukowe PWN,"publicystyka literacka, eseje",papier,17,1,"Zagadnienie statusu martwego ciała i szczątków oraz sposobów postępowania z nimi staje się obecnie coraz ważniejszym tematem dyskusji i etycznych dylematów ze względu na wykorzystywanie ciała jako rezerwuaru organów i jako materiału biologicznego oraz na coraz bardziej wyrafinowane technologie umożliwiające przetwarzanie i wykorzystywanie materii organicznej. Duży wpływ na wzrost zainteresowania szczątkami mają także nasilające się problemy z zarządzaniem ciałami w przypadkach katastrof naturalnych, ataków terrorystycznych, masowych mordów i epidemii oraz w związku z „ruchami ekshumacyjnymi” i wykorzystaniem szczątków w celach politycznych. Zagadnieniami tymi zajmuje się szybko rozwijająca się transdyscyplina badań określana jako „studia martwego ciała” (dead body studies). Lokując się w ich ramach, Nekros określa je jako samodzielne i wielodziedzinowe pole badań i włącza do nauk o życiu i o Ziemi. Prowadzone badania zaplanowane zostały jako wkład w budowanie zorientowanej na przyszłość biohumanistyki, która proponowana jest jako uzupełnienie, ale i często jako sposób na przekroczenie podejść i teorii tworzonych w ramach humanistyki antropocentrycznej i interpretatywnej.Nekros to książka o życiu. W budowaniu ontologii martwego ciała i szczątków Autorkę interesują nekrowitalizm, tj. możliwości czerpania życia z tego, co uważa się za martwe. Prowadzonym rozważaniom przyświecają następujące pytania badawcze: czy człowiek po śmierci w sensie organicznym pozostaje nadal człowiekiem, czy staje się rodzajem rzeczy? Kiedy człowiek przestaje być zdolny do rozpoznawania martwego ciała jako ludzkiego? Czym człowieczeństwo żywych różni się od człowieczeństwa martwych (jeżeli ci nadal uważani są za ludzi)? Czy ciału/szczątkom należy się szacunek ze względu na to, kim osoba była przed śmiercią, czy ze względu na samo ich istnienie jako śladu człowieka? Co szczątki rozpatrywane jako organiczne podmioty zbiorowe mogą powiedzieć na temat wielogatunkowej tożsamości, relacyjnej podmiotowości oraz „wspólnotowości” materii organicznej? Jak zmieniające się normy społeczne i kulturowe (w tym m.in. wzrastająca świadomość ekologiczna) wpływają na podejście do szczątków? Jakie są obecnie najpoważniejsze problemy dotyczące postępowania ze szczątkami i sposobami ich zachowania?Książka podzielona została na dwie części: część pierwsza – Nekropolityka dotyczy sposobów postępowania ze szczątkami, które uwikłane zostają w doraźne interesy władzy i polityki (fenomen obozowego muzułmana, sprawa repatriacji szczątków Witkacego, kwestia relacji pomiędzy historią i prawem, dyskusja na temat ekshumacji w Jedwabnem); część druga – Eko-Nekro prezentuje ekologiczno-nekrologiczną perspektywę długiego trwania jako próbę upodmiotowienia szczątków i przydania im sprawczości (ekologia dekompozycji w przestrzeniach Zagłady, cmentarze protestanckie jako eko-ekumeny, biourny i grobowy kult drzew, vestigia jako ślady ofiar bomby atomowej w Hiroszimie, „diamenty pamięci” jako węglowe formy życia). W rozważaniach istotną rolę odgrywa teoria metamorfozy nekrotycznej (przekształcania ludzkich szczątków pod wpływem czynników naturalnych lub za pomocą technologii) i jej różne rodzaje (adherencja, dendryfikacja, humifikacja i krystalizacja),które książka identyfikuje i określa.","7,8",9788301194628,https://lubimyczytac.pl/ksiazka/4816745/nekros-wprowadzenie-do-ontologii-martwego-ciala
Pape Satàn aleppe. Kroniki płynnego społeczeństwa,Umberto Eco,2017-09-26,348,polski,Rebis,"publicystyka literacka, eseje",papier,60,12,"Ostatnia, pośmiertnie wydana książka Umberta Eco jest zbiorem esejów pochodzących z rubryki prowadzonej przez autora w tygodniku „L’Espresso”. Eco osobiście wybrał najciekawsze teksty z lat 2000–2015. Są to zarówno komentarze do bieżących wydarzeń ze świata, jak i błyskotliwa analiza obecnej sytuacji społeczno-politycznej. Autor często odnosi się do filozofii, historii czy mitologii, ale porusza też tematy takie jak globalne ocieplenie, Twitter, telefony komórkowe.","7,5",9788380620513,https://lubimyczytac.pl/ksiazka/307386/pape-satan-aleppe-kroniki-plynnego-spoleczenstwa
Polski esej literacki. Antologia,Jan Tomkowski,2017-09-26,1152,polski,Ossolineum,"publicystyka literacka, eseje",papier,6,0,"Uprawiany co najmniej od czasów Montaigne'a, esej stał się w XX wieku jednym z najważniejszych gatunków literackich, równie istotnym jak wiersz liryczny, poemat czy powieść. Sięgali po niego także najwybitniejsi pisarze polscy: Witold Gombrowicz, Zbigniew Herbert, Czesław Miłosz, Jerzy Stempowski. Grunt pod ich dokonania przygotowali twórcy wcześniejszego stulecia, m.in. Aleksander Świętochowski, Wiktor Gomulicki, Zenon Przesmycki (Miriam). Oczywiście korzenie eseju w polszczyźnie sięgają głębiej. Jak głęboko? To zależy od przyjętej definicji gatunku.Antologia w opracowaniu Jana Tomkowskiego przedstawia historię polskiej eseistyki od późnego romantyzmu po współczesność. Wyborowi tekstów czterdziestu wybitnych polskich autorów, począwszy od Cypriana Kamila Norwida, a skończywszy na Jarosławie Marku Rymkiewiczu, towarzyszą obszerne biogramy oraz skrupulatne komentarze.Zgodnie z intencją Tomkowskiego esej jest tu postrzegany jako dzieło literackie, a nie forma publicystyki.","7,3",9788365588265,https://lubimyczytac.pl/ksiazka/4769788/polski-esej-literacki-antologia
Manipulacje i tajemnice. Zagadki późnej biografii Stefana Żeromskiego,Zdzisław Jerzy Adamczyk,2017-09-19,,polski,Czytelnik,"publicystyka literacka, eseje",papier,8,1,"Profesor Zdzisław Jerzy Adamczyk przez piętnaście lat zajmował się przygotowywaniem do druku korespondencji Stefana Żeromskiego. Poszukując w archiwach i bibliotekach informacji niezbędnych do objaśnienia pewnych spraw, o których mowa jest w listach, odkrył, że dotychczasowa wiedza o życiu autora Popiołów, ukształtowana przez książki Hanny Mortkowicz-Olczakowej, Aliny Kowalczykowej oraz wspomnienia Moniki Żeromskiej mija się z prawdą, często będąc wynikiem jaskrawej manipulacji. Do tej pory nikt nie napisał pełnej, wiarygodnej biografii Żeromskiego. Najwięcej wiemy o latach młodości autora Syzyfowych prac, gdyż sam o to zadbał prowadząc dziennik. O późniejszym jego życiu wiadomo znacznie mniej, co pozostawia otwarte pole dla konfabulacji, koloryzacji, zmyśleń, z czego autorzy dotychczasowych prac o Żeromskim skwapliwie korzystali. Panuje przekonanie, że pisarz prowadził spokojne, wręcz sielskie życie, mieszkając wraz z nową rodziną w Konstancinie, a jego współpraca z Jakubem Mortkowiczem układała się jak najlepiej. Tymczasem nie do końca tak było. Profesor Adamczyk postanowił w iście demaskatorski sposób rozprawić się z przekłamaniami i świadomym zatajaniem bądź przekręcaniem faktów, przedstawiając tym samym wiarygodny obraz ostatnich lat życia Stefana Żeromskiego.","7,0",9788307034157,https://lubimyczytac.pl/ksiazka/4803600/manipulacje-i-tajemnice-zagadki-poznej-biografii-stefana-zeromskiego
Adultolescence,Gabbie Hanna,2017-09-19,,angielski,Simon & Schuster,"publicystyka literacka, eseje",papier,4,1,"Comedian Gabbie Hanna brings levity to the twists and turns of modern adulthood in this exhilarating debut collection of illustrated poetry.In poems ranging from the singsong rhythms of children’s verses to a sophisticated confessional style, Gabbie explores what it means to feel like a kid and an adult all at once, revealing her own longings, obsessions, and insecurities along the way. Adultolescence announces the arrival of a brilliant new voice with a magical ability to connect through alienation, cut to the profound with internet slang, and detonate wickedly funny jokes between moments of existential dread. You’ll turn to the last page because you get her, and you’ll return to the first because she gets you.","2,8",9781501178320,https://lubimyczytac.pl/ksiazka/4865179/adultolescence
The Little Virtues: Essays,Natalia Ginzburg,2017-09-17,184,angielski,Arcade,"publicystyka literacka, eseje",papier,3,0,"In this collection of her finest and best-known short essays, Natalia Ginzburg explores both the mundane details and inescapable catastrophes of personal life with the grace and wit that have assured her rightful place in the pantheon of classic mid-century authors. Whether she writes of the loss of a friend, Cesare Pavese; or what is inexpugnable of World War II; or the Abruzzi, where she and her first husband lived in forced residence under Fascist rule; or the importance of silence in our society; or her vocation as a writer; or even a pair of worn-out shoes, Ginzburg brings to her reflections the wisdom of a survivor and the spare, wry, and poetically resonant style her readers have come to recognize.""A glowing light of modern Italian literature . . . Ginzburg's magic is the utter simplicity of her prose, suddenly illuminated by one word that makes a lightning streak of a plain phrase. . . . As direct and clean as if it were carved in stone, it yet speaks thoughts of the heart.' — The New York Times Book Review","7,3",1628728256,https://lubimyczytac.pl/ksiazka/4942770/the-little-virtues-essays
Państwo niewolnicze,Hilaire Belloc,2017-09-15,110,polski,Chesterton Polska,"publicystyka literacka, eseje",e-book,14,2,Pobierz za darmo: http://chestertonpolska.org/biblioteka/,"7,4",8385149368,https://lubimyczytac.pl/ksiazka/4806765/panstwo-niewolnicze
Mężczyźni objaśniają mi świat,Rebecca Solnit,2017-09-13,190,polski,Karakter,"publicystyka literacka, eseje",papier,2387,250,"Zbiór błyskotliwych tekstów amerykańskiej feministki i historyczki.Zaczyna się niewinnie, od czegoś, co przy pewnej dozie dobrej woli można by uznać za towarzyską niezręczność. Podczas przyjęcia pan domu nie przyjmuje do wiadomości, że rozmawia z autorką książki, którą właśnie jest jej łaskaw objaśniać. Rebecca Solnit widzi jednak w tym zdarzeniu coś więcej, coś, z czym stykają się na co dzień miliony kobiet na świecie: przejaw symbolicznej przemocy ze strony mężczyzn, emanację patriarchalnego systemu, w którym funkcjonujemy. To jednak zaledwie czubek góry lodowej – autorka opowiada o innych zdarzeniach (często obficie relacjonowanych przez media),w których ujawnia się symboliczna lub nawet fizyczna przemoc wobec kobiet (w Stanach Zjednoczonych co 6 minut zgłaszany jest gwałt, a są to bardzo zaniżone statystyki). Jednocześnie Solnit wpisuje sytuację i prawa kobiet w szerszy geopolityczny i kulturowy kontekst. Przywołuje też dwie inne wybitne eseistki: Virginię Woolf i Susan Sontag, z którymi podejmuje dialog i polemizuje. Lekki styl i bystrość wywodu sprawiają, że od tekstów Solnit trudno się oderwać. Z pewnością powinny one dać do myślenia zarówno kobietom, jak i mężczyznom – są aktualne aż do bólu.Rebecca Solnit jest amerykańską eseistką, historyczką i działaczką feministyczną. Napisała kilkanaście książek z pogranicza antropologii, filozofii i polityki, m.in. wielokrotnie nagradzaną Eadweard Muybridge and the Technological Wild West oraz Wanderlust: A History of Walking. Publikuje w wielu pismach, m.in. “Harper’s Magazine” i “Guardian”.","7,0",9788365271532,https://lubimyczytac.pl/ksiazka/4800061/mezczyzni-objasniaja-mi-swiat
W zasadzie tak,Jacek Fedorowicz,2017-09-13,152,polski,Wielka Litera,"publicystyka literacka, eseje",papier,133,23,"Największy antykomunistyczny bestseller wydany za pieniądze komunistów!Najlepszy, najpełniejszy, najprawdziwszy, a nade wszystko najśmieszniejszy przewodnik po rzeczywistości PRL-u.Jakim cudem po raz pierwszy ukazał się legalnie w rzeczonym PRL-u w roku 1975 pozostaje zagadką. Nigdy później nie wznawiany. Chwalony w „Kulturze” paryskiej przez Stefana Kisielewskiego. Ilustrowany przez Autora.Jeżeli nie było Cię wtedy na świecie – przeczytaj, a dowiesz się, jakiej ekwilibrystyki wymagało życie od twoich rodziców. Jeżeli PRL pamiętasz - czytając tę książkę będziesz śmiał się w głos, choć czasem pomyślisz - jak do cholery dawało się wtedy normalnie żyć?Jak żyć z władzą, jak podróżować pociągiem sypialnym, jak kupić samochód albo, co gorsza, części zapasowe, jak znaleźć prawdziwą kawę, dlaczego nowowybudowany hotel jest nieporównanie gorszy od starego, od lat nieremontowanego, jak nie rozgniewać ekspedientki w sklepie, jak żyć nie pijąc - to tylko niektóre zagadnienia z pasją omówione przez Fedorowicza. Które stały się zupełnie nieaktualne, które przetrwały, a które bywają reaktywowane - oceni, pysznie bawiąc się w trakcie lektury, czytelnik.","7,0",9788380321885,https://lubimyczytac.pl/ksiazka/4807829/w-zasadzie-tak
"Wolność, rozwój, demokracja",Leszek Balcerowicz,2017-09-13,414,polski,Czerwone i Czarne,"publicystyka literacka, eseje",papier,29,5,"Zbiór najważniejszych tekstów Leszka Balcerowicza z prasy polskiej i zagranicznej. Również tych z szuflady, nigdy nie publikowanych. Do tej pory teksty rozproszone, zebrane teraz w jeden tom, stały się znakomitym obrazem Polski i świata z ostatnich lat. A autor nadaje takim pojęciom jak demokracja, kapitalizm, państwo socjalne właściwy sens, walcząc z zakłamywaniem tych określeń.","7,4",9788377002988,https://lubimyczytac.pl/ksiazka/4808206/wolnosc-rozwoj-demokracja
The Climate Majority: Apathy and Action in an Age of Nationalism,Leo Barasi,2017-09-13,200,angielski,New Internationalist,"publicystyka literacka, eseje",papier,1,0,"The Climate Majority is not about the climate deniers or the climate activists. It's about apathy, about those who don’t talk about global warming – the billions of people who have heard plenty about climate change and acknowledge there’s a problem, but who are just not engaged enough to stimulate the change required to stop it.This is the first book to investigate climate apathy, to describe how it prevents action to stop climate change and to show how it can be beaten with an approach developed for political campaigns. Drawing on opinion polls, psychological research and examples of successful campaigns from across the globe the author asks 'Who are the ""swing"" voters?’, ‘What do they think and why?’ and ‘How can we talk about climate change in a way that will provoke action?’Preventing extreme climate change is one of the hardest tasks humans have ever faced. Rising nationalism and the US withdrawal from the Paris agreement are blows to progress. But only by influencing those who have, so far, remained outside the debate will we have a chance of building a climate majority to back the measures required to avoid disaster.","7,0",9781780264073,https://lubimyczytac.pl/ksiazka/5058279/the-climate-majority-apathy-and-action-in-an-age-of-nationalism
Namolna refreniczność. Twórczość Marcina Świetlickiego,Wiktoria Klera,2017-09-10,274,polski,Pasaże,"publicystyka literacka, eseje",papier,2,0,"Marcin Świetlicki zyskał w ostatnim dziesięcioleciu status niekwestionowany, stał się nie tylko odniesieniem dla poetów różnych pokoleń, ale i częstym tematem rozpraw akademickich. W sylleptyczności tego pisarstwa zawiera się jeden z jego najważniejszych i najciekawszych, najbardziej pociągających i najtrudniejszych do rozpoznania uroków. Świetlicki bez cudzysłowu i w cudzysłowie, z całym bagażem wykreowanych, performatywnie ustanowionych w polu literackim skojarzeń, ów „Marcin” jednocześnie bliski i „nieprzysiadalny” zahipnotyzował rzesze czytelników i badaczy.Wszechstronność książki Wiktorii Klery odnosi się przede wszystkim do skomplikowanego i dynamicznego kompletu znaczeń, jaki stanowi życie i słowo poety. Stawiając rzecz krótko: Świetlicki zdaje się tutaj pisarzem nieuproszczonym, nieokiełznanym przez zaborczy koncept badacza, niepodporządkowanym typologicznej pedanterii, nieupodrzędnionym w stosunku do cudzego języka. Jest za to twórcą gruntownie, czule przeczytanym i zrozumianym.Piotr Śliwiński","8,0",9788364511370,https://lubimyczytac.pl/ksiazka/4978539/namolna-refrenicznosc-tworczosc-marcina-swietlickiego
Tangleweed and Brine,Deirdre Sullivan,2017-09-07,164,angielski,Little Island Books,"baśnie, legendy, podania",papier,1,1,"Tangled tales of earth, salty tales of waterBewitched retellings of thirteen classic fairy-tales with brave and resilient heroines. Tales of blood and intrigue, betrayal and enchantment from a leading Irish YA author.With 13 stunning black and white illustrations by new Irish illustrator Karen Vaughan.","3,0",9781910411926,https://lubimyczytac.pl/ksiazka/5161955/tangleweed-and-brine
Dlaczego Europa musi stać się republiką! Utopia polityczna,Ulrike Guérot,2017-09-06,414,niemiecki,Instytut Wydawniczy Książka i Prasa,"publicystyka literacka, eseje",papier,4,1,"Europa znalazła się między młotem neoliberalizmu a kowadłem odradzających się nacjonalizmów. Ulrike Guérot przekonuje, że oba te oblicza obecnego kryzysu więcej łączy niż dzieli. Unia Europejska jaką znamy, wyrażała zarówno aspiracje liberalnych federalistów, jak i nacjonalistycznych zwolenników ojczyzn. I to właśnie ta Europa, rozumiana jako związek państw konkurujących na kontynentalnym rynku, właśnie się kończy. Czy mamy coś w zamian? Guérot proponuje odrzucić dyktat tandemu kapitał – państwo narodowe i oprzeć nowy projekt europejski bezpośrednio na suwerenności obywateli. To oni, bez pośrednictwa państw, mieliby stworzyć Republikę Europejską. Brzmi jak utopia? Być może. Ale właśnie takiej utopii dziś potrzebujemy.","6,0",9788365304568,https://lubimyczytac.pl/ksiazka/4815130/dlaczego-europa-musi-stac-sie-republika-utopia-polityczna
"Homoseksualizm. Przegląd światowych analiz i badań. Przyczyny, objawy, terapia, aspekty społeczne",Beata Wieczorek,2017-09-03,928,polski,Fronda,"publicystyka literacka, eseje",papier,45,18,"Pierwsza na polskim rynku przekrojowa książka stanowiąca przegląd badań zjawiska homoseksualizmu. Analiza dowodów naukowych na poparcie konkurencyjnych hipotez odnoszących się do tego, czym jest homoseksualizm i jak powstaje.SYMPTOMY, PRZYCZYNY I TERAPIA HOMOSEKSUALIZMUHOMOSEKSUALIZM W HISTORII – W RÓŻNYCH KULTURACHGENY, WPŁYWY ŚRODOWISKA, CZY WOLNY WYBÓR?DYSKRYMINACJA W OBIE STRONYRUCH LGBTQ I JEGO ODDZIAŁYWANIETECHNIKA „SALAMI”: STOPNIOWA ZMIANA POSTAW SPOŁECZNYCHCHRZEŚCIJAŃSTWO, JUDAIZM A HOMOSEKSUALIZMOGÓLNA TEORIA HOMOSEKSUALIZMUWszechstronne i interdyscyplinarne opracowanie: naświetlające zagadnienie od strony historii i statystyki, poprzez prawo, kwestie medyczne, terapię i zjawiska społeczne, aż po listę organizacji pomocowych czy porady praktyczne.Nie kieruj się emocjami – sięgnij po udokumentowane dowody naukowe.","4,1",9788380791701,https://lubimyczytac.pl/ksiazka/4800229/homoseksualizm-przeglad-swiatowych-analiz-i-badan-przyczyny-objawy-terapia-aspekty-spoleczne
Struktura świadomości Koreańczyków,Gyutae Lee,2017-09-01,,polski,Kwiaty Orientu,"publicystyka literacka, eseje",papier,10,1,"Struktura świadomości Koreańczyków Lee Gyutae to zbiór ukazujących się w gazetach artykułów, których tematem jest nieustannie zmieniające się w granicach świadomości historycznej środowisko socjalne, a w szczególności struktura jego świadomości. Rozważane są tak naturalne komponenty i założenia, jak na przykład głęboko zakorzeniona kultura konfucjańska, męski szowinizm, świadomość władzy czy zamknięty charakter Koreańczyków stawiających ponad wszystko więzy krwi i przynależność regionalną. Książka ta uznaje różnorodność i oryginalność czasów, poprawnie je ocenia i formuje wartości, według których należy postępować. Poszerza ona zakres wiedzy zawartej w podręcznikach o dodatkowy kontekst. Autor szukając korzeni Koreańczyków, odkrywa źródła pochodzenia zdobyczy cywilizacyjnych, a poprzez porównywanie koreańskiej kultury do kultur innych krajów sugeruje rozwiązanie kwestii wspólnego życia na tym świecie. Stanowi ona przewodnik dla osób pragnących zrozumieć Koreę i Koeańczyków.","6,6",9788394432775,https://lubimyczytac.pl/ksiazka/4811635/struktura-swiadomosci-koreanczykow
Jaka demokracja?,Marcin Król,2017-08-30,192,polski,Agora,"publicystyka literacka, eseje",papier,12,1,"Demokracja przyszłości musi polegać na wiedzy, bystrości, inteligencji, roztropności i wielu cechach, których nam nie brakuje, ale które zostały zepchnięte do kąta przez szatański sojusz mas z idiotami u władzy. - trudno o mądrzejsze, ciekawsze i konkretniejsze lekcje demokracji bez zbędnego teoretyzowania i niezrozumiałych słów, dosłownie dla każdego, od tych dwudziestu pięciu felietonów.Co jeżeli nie demokracja? – pyta w ostatnim z tekstów Marcin Król. - Rozsądek nakazuje zadbać tylko o to, by ustrój jaki powstanie, kiedy skończy się bajka, był w miarę znośny. Reszta jest nie do wykonania. A może jednak coś możemy dla przyszłości demokracji zrobić? Możemy! Przede wszystkim za sprawą tej niewielkiej książeczki możemy nabyć wielkiej wiedzy i pewności, czym demokracja może być, czym bywała i czym obecnie jest, i dlaczego tak bardzo warto o nią zadbać, bo nigdzie nie jest powiedziane, że będzie trwała wiecznie. Od tego i tylko od tego w ogóle można zacząć. Inaczej nie dowiemy się, co jest prawdą, co fałszem, co stereotypem do obalenia, a co w ogóle mitem.","6,5",9788326825606,https://lubimyczytac.pl/ksiazka/4807907/jaka-demokracja
Homoseksualizm. Przegląd światowych analiz i badań,Beata Wieczorek,2017-08-30,,polski,Fronda,"publicystyka literacka, eseje",papier,14,1,"Pierwsza na polskim rynku przekrojowa książka stanowiąca przegląd badań zjawiska homoseksualizmu. Analiza dowodów naukowych na poparcie konkurencyjnych hipotez odnoszących się do tego, czym jest homoseksualizm i jak powstaje. SYMPTOMY, PRZYCZYNY I TERAPIA HOMOSEKSUALIZMUHOMOSEKSUALIZM W HISTORII - W RÓŻNYCH KULTURACHGENY, WPŁYWY ŚRODOWISKA, CZY WOLNY WYBÓR?DYSKRYMINACJA W OBIE STRONYRUCH LGBTQ I JEGO ODDZIAŁYWANIETECHNIKA SALAMI: STOPNIOWA ZMIANA POSTAW SPOŁECZNYCHCHRZEŚCIJAŃSTWO, JUDAIZM A HOMOSEKSUALIZMOGÓLNA TEORIA HOMOSEKSUALIZMUWszechstronne i interdyscyplinarne opracowanie: naświetlające zagadnienie od strony historii i statystyki, poprzez prawo, kwestie medyczne, terapię i zjawiska społeczne, aż po listę organizacji pomocowych czy porady praktyczne. Nie kieruj się emocjami - sięgnij po udokumentowane dowody naukowe.","5,4",9788380799998,https://lubimyczytac.pl/ksiazka/4834951/homoseksualizm-przeglad-swiatowych-analiz-i-badan
Wstępuję do harcerstwa,Aleksander Kamiński,2017-08-18,260,polski,Oficyna Wydawnicza Impuls,"publicystyka literacka, eseje",papier,1,0,"„Iskry” 1928, R. 6, nr 18, 14 kwietnia, s. 295.Prawdziwe imię.Jak to się wszystko zmienia na świecie! Spójrz na podpis pod tym artykułem. Widzisz? Nie ma „10“-ki. Zjawiło się nowe indywiduum — „Bambaju“, by też wam opowiadać o tem, co dostrzeże „na tropie harcerskim“.A z tem „Bambaju“ było tak:Mój zastęp Psów (byłem wtedy zastępowym) starał się pełznąć jaknajciszej. Wiatr szumiał po lesie, zagłuszając niepotrzebny szmer i trzask gałązek, wieczorny zmrok otulał dobroczynną ciemnością ledwo poruszające się sylwetki. I zresztą — nikczemne, tchórzliwe Wrony zachowywały się jak niemądre żółtodzioby; hałas, śmiechy, żarciki głośnemi krzykami wyrywały się z dwóch wronich namiotów, a jedynej warcie znakomicie udawało się naśladować swój zwierzęcy pierwowzór — gawrona.Gdyśmy byli już zaledwie o parę kroków od Wron, szczeknąłem bojowem szczeknięciem; w jednej chwili wojenne wycie mych Psów zagłuszyło rozpaczliwe wrzaski nieroztropnych Wron.Obóz wroga został zdobyty!Wtedy, w triumfie zwycięstwa, rozstawiłem szeroko nogi, wzniosłem zaciśnięte pięści wysoko w górę, a z piersi, dumą rozpieranej, uderzył w drzewa trzykrotny zwycięski hymn. „Bambaju!.. Bambaju!.. Bambaju!..“I odtąd zostałem „Bambaju“. Niezrozumiałe, tajemnicze „bambaju“ stało się mojem imieniem harcerskiem.Bracie drogi, siostro kochana! Chcę ci coś powiedzieć — i boję się. Boję się, żeby nie wynikła stąd jaka herezja harcerska. Powiem wreszcie — ale pamiętaj: ani mru-mru drużynowemu i drużynowej!Oto jeśli już masz trzeci stopień — to jeszcze niczego nie masz; jeśli masz drugi stopień — to posiadasz niewiele. Dopiero gdy zdobędziesz imię harcerskie, swój własny totem indyjski, wtedy dopiero będziesz w prawie przechadzać się wśród braci harcerskiej jak paw.Ale imię harcerskie, puszczańskie, zdobyć niełatwo, oj, niełatwo. Mnie się jakoś wyjątkowo udało je okupić jednem zwycięstwem. Od ciebie twoi współtowarzysze będą więcej wymagali, będą żądali jakichś wyjątkowych zasług i czynów bohaterskich. Imię trzeba będzie wywalczyć i wypracować.W czasie minionych wakacyj byłem w obozie, w którym na dwudziestu czterech harcerzy zaledwie dwóch dostąpiło tego zaszczytu, że zostało przyjętych do „kręgu synów puszczy“, t. j. otrzymało imiona harcerskie.Stary Miś zdobył swe imię dobrocią i pracą, wielką pracą. Bo Stary Miś, choć miał już włos przyprószony siwizną, był w stałym ruchu, ani chwili nie próżnował, ciągle coś strugał, rąbał, szył, pisał, nosił, majstrował, wszystkim pomagał, dla każdego miał życzliwe słowo.Jego towarzysz, Pogodny Bóbr (zastępowy Bobrów),to uosobienie pogody ducha. Uśmiech nie znikał z ust Bobra w najcięższych opresjach. Druh ten upstrzył wszystkie drzewa naszej „jadalni“ napisami: „uśmiechnij się“, „życie jest piękne“, „pokaż zęby“... Uśmiech Pogodnego Bobra zachęcał do pracy, dodawał wiary w siebie, wprowadzał do obozu jakiś dziwnie przyjemny nastrój.A jaka to była uroczystość, gdy ci dwaj druhowie otrzymywali swe imiona — ho — ho! Ale o tem opowiem za tydzień.Bambaju.","10,0",9788380952904,https://lubimyczytac.pl/ksiazka/4803904/wstepuje-do-harcerstwa
Harcerstwo żywe i radosne,Aleksander Kamiński,2017-08-18,232,polski,Oficyna Wydawnicza Impuls,"publicystyka literacka, eseje",papier,1,0,"„Iskry” 1929, R. 7, nr 42, 5 października, s. 643.Ten harcerz miał 13-cie lat.Pan Prezydent Rzeczypospolitej odbywa obecnie jesienną podróż po wschodnich województwach Rzeczypospolitej. Ludność i władze miast, miasteczek, wsi, któremi przejeżdża Głowa Państwa, starają się przez budowę pięknych bram, uroczyste powitania i manifestacje uliczne dać dowód swego przywiązania i miłości dla Państwa. Taką właśnie uroczystą chwilę przeżywał przed kilkoma dniami Skurcz, przez który miał przejeżdżać Pan Prezydent. Wzdłuż głównej ulicy ustawiły się szpalery dzieci szkolnych, organizacje młodzieży i dorosłych i cała ludność miasteczka. Na przedzie burmistrz i duchowieństwo oczekiwało Dostojnego Gościa z chlebem i solą.Zbliżała się godzina przyjazdu. Setki ócz niespokojnie wyczekiwało na szosie charakterystycznego kłębu kurzu. Dzieci przestały ze wzruszenia rozmawiać, a policjanci usuwali z drogi przejeżdżające jeszcze prywatne powozy. Już ktoś krzyknął: — Jedzie! — I tłum, jak dotknięty iskrą elektryczną poruszył się niespokojnie. Gdy wtem nieoczekiwanie i nagle stała się rzecz straszna. Ognisty, młody koń ziemianina p. Splitzera, spłoszony nerwowemi ruchami ludzi, stanął dęba, szarpnął się wprzód, a potem wbok i, nim zaskoczony woźnica pojął sytuację, koń runął z błędnym wzrokiem wzdłuż drogi. Wszystko to stało się tak nagle, że publiczność nie zorjentowała się nawet, o co chodzi, i tylko straszny głos jakiejś kobiety: dzieci, dzieci! wskazał grozę sytuacji. Oszalały koń, gryząc wędzidła, z pianą w pysku pędził wprost na gromadkę dzieci szkolnych, stojących na zakręcie w szeregu. Przerażenie wionęło w tłum. Usta, zdawało się, przestały oddychać. Za sekundę stanie się rzecz straszna.I wtedy — „w ostatniej chwili“, jak podają świadkowie — wyrwał się z szeregu 13-letni harcerz, Leon Rawka, i skoczył naprzeciwko konia. On jeden, malec, brzdąc, trzynastoletni pędrak, gdy mężczyźni stali ze spuszczonemi rękami, a z oczu kobiet wyglądało bierne przerażenie, on jeden w ciągu ułamka sekundy pojął grozę sytuacji, zdecydował się na czyn i chwycił myślą sposób działania. W tej samej sekundzie mały harcerz wisiał już u mordy rozszalałego zwierzęcia, zaciskając kurczowo palce na lejcach, i całym ciężarem ciała szarpał wędzidła. Fizyczny ból i nagłość szarpnięcia musiały wstrząsnąć psychiką konia, gdyż ten w jednej chwili zarył się czterema nogami w ziemię i, drżąc nerwowo na całem ciele, parskał pianą wprost na głowy wylęknionej gromady dzieciaków. Wtedy dopiero ruszyli się mężczyźni, kilku z nich podbiegło na pomoc malcowi, który blady i wyczerpany wysiłkiem uspokajał delikatnemi klapsami rozedrgane chrapy zwierzęcia.Gazety, opisujące ten wypadek, podają, że: „publiczność zgotowała śmiałemu druhowi spontaniczną owację“.Czytałem w dziennikach ten opis ze wzruszeniem. Jestem dumny, że należę do tej samej organizacji, której członkiem jest druh Leon Rawka.Bambaju.","10,0",9788380953314,https://lubimyczytac.pl/ksiazka/4803907/harcerstwo-zywe-i-radosne
